mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_max_depth,param_learning_rate,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
23.190036821365357,0.4062114052320313,0.6171284675598144,0.011565514148829437,0.7,650,4,0.04,0.7,"{'subsample': 0.7, 'n_estimators': 650, 'max_depth': 4, 'learning_rate': 0.04, 'colsample_bytree': 0.7}",0.7430957856672,0.7409316569741209,0.7480169182996038,0.7558007332282952,0.7500270855959902,0.7475744359530421,0.005254865720540913,10,0.8146012443781379,0.8140930158062869,0.8142612888234346,0.8128385366012834,0.8139790073733074,0.81395461859649,0.0005962481278334765,XGB
32.391336059570314,0.727374107524681,0.7198830604553222,0.01881023636791114,0.8,650,6,0.05,0.6,"{'subsample': 0.8, 'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",0.7416661356031921,0.7417108367028248,0.7468744384786787,0.7545223767202567,0.7464813404106689,0.7462510255831243,0.004700882244616431,21,0.9491325630719933,0.9492369308874407,0.9511509649184751,0.9497862708318303,0.949576064780482,0.9497765588980442,0.0007259770155632195,XGB
22.012443208694457,0.24161760216164718,0.6332669258117676,0.01954733361839956,0.8,500,5,0.05,0.7,"{'subsample': 0.8, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.7}",0.7428576992902783,0.7404666085130918,0.7489349833519445,0.7576955929818121,0.7500755153758688,0.7480060799025992,0.00603956190912872,5,0.8642967164106047,0.8641647050245613,0.8640211675078894,0.8638472990160001,0.8647064800111557,0.8642072735940424,0.0002909420284418428,XGB
23.10787925720215,0.3881349307023599,0.6459889888763428,0.02554151825744695,0.8,650,4,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 650, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.7442036469530806,0.7438097287089855,0.7494061360704469,0.7577542410475273,0.7504475140093514,0.7491242533578784,0.00507471582994556,1,0.8290689432804893,0.8281581394773744,0.8279996083018092,0.8268323610771561,0.8286476247131095,0.8281413353699877,0.0007550586697412897,XGB
16.043799686431885,0.1380328280752297,0.5924343585968017,0.022976698256161075,0.7,400,4,0.05,0.6,"{'subsample': 0.7, 'n_estimators': 400, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",0.7403950092608972,0.7387229903241085,0.7469194519653883,0.754590427240604,0.7457994686899281,0.7452854694961852,0.005594623610273075,28,0.7994379208628939,0.7994480266073749,0.7986466069096427,0.7978705633137488,0.798944233802394,0.798869470299211,0.0005849677397072085,XGB
22.99736957550049,0.12106504136598172,0.7013182640075684,0.044392488062544436,0.9,400,6,0.04,0.7,"{'subsample': 0.9, 'n_estimators': 400, 'max_depth': 6, 'learning_rate': 0.04, 'colsample_bytree': 0.7}",0.7403651643433277,0.7391203651541469,0.7452803858881598,0.7540356212299675,0.7474390854532198,0.7452481244137644,0.005355635984030808,29,0.8899873939505495,0.8889082265068529,0.8897547883924772,0.8893957121730824,0.8898156373616597,0.8895723516769245,0.0003839257543626876,XGB
27.237214708328246,0.5607072559732232,0.6668088912963868,0.012995165593807907,0.8,650,5,0.07,0.8,"{'subsample': 0.8, 'n_estimators': 650, 'max_depth': 5, 'learning_rate': 0.07, 'colsample_bytree': 0.8}",0.7400523586100853,0.7418016969899661,0.7455083291267037,0.7544861232211055,0.7467198180696414,0.7457136652035005,0.0050072829721011375,27,0.917816595779016,0.9176994829728786,0.91845690606101,0.9173090111233109,0.9170758958901135,0.9176715783652659,0.0004743081115186932,XGB
13.223922443389892,0.5101244698784286,0.5786513805389404,0.01637227370343199,0.7,300,4,0.07,0.6,"{'subsample': 0.7, 'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 0.6}",0.7410614981699978,0.7384114897324612,0.7460662760874774,0.7522914149062558,0.7455398100133083,0.7446740977819,0.00475357284180956,34,0.800877329799212,0.8014090655717248,0.8003274083192975,0.798498929808653,0.7997850114832705,0.8001795489964316,0.001000061212189409,XGB
23.341902494430542,0.5023621205176861,0.68687744140625,0.0698340679492826,0.7,650,4,0.04,0.6,"{'subsample': 0.7, 'n_estimators': 650, 'max_depth': 4, 'learning_rate': 0.04, 'colsample_bytree': 0.6}",0.7436759924811609,0.7421553699694056,0.7481578429422951,0.756252836288172,0.7492954991612235,0.7479075081684514,0.004952302631978757,8,0.8135077200979013,0.8129760665429112,0.8128910672418201,0.8115127529435998,0.8127020610743263,0.8127179335801117,0.0006592545696535648,XGB
22.088982629776,0.3251207570303872,0.6258597373962402,0.01084662258019458,0.8,400,6,0.09,0.7,"{'subsample': 0.8, 'n_estimators': 400, 'max_depth': 6, 'learning_rate': 0.09, 'colsample_bytree': 0.7}",0.7393769172453559,0.735820110702518,0.7434324058352327,0.7493685058561382,0.7431147925494215,0.7422225464377333,0.004525779219959879,44,0.9567450885865124,0.9561100238711249,0.9574248074586066,0.956159958808595,0.9566040589008029,0.9566087875251285,0.00047638246617527494,XGB
32.89473695755005,0.4159482878846639,0.7370566844940185,0.025529001799767297,0.8,650,6,0.09,0.7,"{'subsample': 0.8, 'n_estimators': 650, 'max_depth': 6, 'learning_rate': 0.09, 'colsample_bytree': 0.7}",0.736773353495052,0.7342115440793731,0.7381008673305494,0.7456679261060887,0.7414637337534864,0.7392434849529099,0.003973172593077655,50,0.9887640105987946,0.9886024378706402,0.9891071269696123,0.9887204578879194,0.9884953493328383,0.988737876531961,0.00020712091039288045,XGB
22.512228775024415,0.21059284628139868,0.6562494277954102,0.0451576645723667,0.7,650,4,0.07,0.7,"{'subsample': 0.7, 'n_estimators': 650, 'max_depth': 4, 'learning_rate': 0.07, 'colsample_bytree': 0.7}",0.7439579234585436,0.7435480274263271,0.7494606947822495,0.7571704016438998,0.7501912410322303,0.7488656576686501,0.004968763616553433,2,0.847944980033889,0.8479374077363248,0.8475664682385409,0.8468424944992725,0.8470158410243245,0.8474614383064705,0.0004589202896508241,XGB
26.811716747283935,0.13729229713156416,0.672576904296875,0.02326158465309348,0.7,500,6,0.09,0.8,"{'subsample': 0.7, 'n_estimators': 500, 'max_depth': 6, 'learning_rate': 0.09, 'colsample_bytree': 0.8}",0.735142456714928,0.7346069713934374,0.739982133296621,0.7501602700401286,0.7365497478571683,0.7392883158604566,0.005749498397281329,49,0.9745422650965713,0.9721982779444293,0.9732599085111314,0.9725721735463895,0.9734335807077996,0.9732012411612644,0.0008071468263332591,XGB
21.63149766921997,0.23048294127980284,0.6249448299407959,0.009101335683283671,0.8,500,5,0.05,0.6,"{'subsample': 0.8, 'n_estimators': 500, 'max_depth': 5, 'learning_rate': 0.05, 'colsample_bytree': 0.6}",0.7422603726893003,0.7417064318499413,0.7484071405626176,0.7558974194239212,0.7476658457365171,0.7471874420524595,0.005136102134916443,14,0.8629797249039936,0.8621087895885338,0.8622608372169621,0.8611920836686711,0.8627350692628962,0.8622553009282112,0.0006175588904365326,XGB
13.343964862823487,0.26445538810876407,0.5665198802947998,0.016384240674756755,0.8,300,4,0.05,0.8,"{'subsample': 0.8, 'n_estimators': 300, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.737881653226937,0.7364810425634205,0.7429246936808774,0.7516057087788537,0.7438919941464112,0.7425570184792999,0.0053399000888822235,41,0.7880934648796699,0.7884670823346667,0.7874777549078266,0.7856041527146227,0.7876981421804524,0.7874681194034477,0.0009916006293378434,XGB
22.946970844268797,0.33117689529430994,0.6428675651550293,0.022498599211033102,0.9,650,4,0.05,0.8,"{'subsample': 0.9, 'n_estimators': 650, 'max_depth': 4, 'learning_rate': 0.05, 'colsample_bytree': 0.8}",0.7431640710833134,0.7422034766728882,0.7489371045130763,0.7565691442440559,0.7493880450134868,0.7480523683053641,0.005161535544298658,4,0.8302507768281193,0.8290205636858842,0.8292129243577642,0.8275032025437821,0.8295543607748104,0.8291083656380721,0.000905450744886954,XGB
