mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,sweep_param,anchor_params
939.4834042549134,21.82191180944251,1.1508392333984374,0.027642602531106748,20,0.75,5,300,"{'max_depth': 20, 'max_features': 0.75, 'min_samples_leaf': 5, 'n_estimators': 300}",0.7176123454159196,0.7130939656064601,0.7218535073093377,0.7307239584130044,0.7206136886278229,0.7207794930745088,0.005816726662189569,5,0.9996992890924882,0.9997155273718704,0.9997461367443494,0.9997607530904388,0.9997115747643883,0.999726656212707,2.2988469435581357e-05,RF,max_features,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
121.2961799144745,0.6150132752240148,1.7124088764190675,0.07465246097676638,20,sqrt,4,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.7226964225355128,0.720878258329327,0.7268676262881211,0.7352023822271172,0.728257741473289,0.7267804861706735,0.004992676217860013,1,0.9999779720773997,0.9999687152766403,0.9999785579337302,0.999984632888423,0.9999843779595647,0.9999788512271517,5.789106948532192e-06,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
112.30176482200622,1.2490031536652022,1.4518125534057618,0.05990227698096955,20,sqrt,8,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 8, 'n_estimators': 300}",0.7235078127509276,0.7206600753617307,0.7268848811180966,0.7348206548065206,0.726396585746409,0.7264540019567369,0.004742139804064055,2,0.9945062965238048,0.9943527728273763,0.9944544420461303,0.9946880639504337,0.9945449290443764,0.9945093008784245,0.00011022263879582947,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
105.4739490032196,2.8504441776596585,1.325981616973877,0.06120307005156164,20,sqrt,12,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 12, 'n_estimators': 300}",0.7226337961317846,0.7208948377061525,0.7252894416145299,0.7353561052218296,0.7275521494602767,0.7263452660269146,0.005044774196539421,3,0.974604354622403,0.9749183822191925,0.9753382778484923,0.9754902970252607,0.9745269769541762,0.9749756577339049,0.00038439767819408344,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
119.15970244407654,3.888694256171742,1.4986010551452638,0.09192195865075153,20,sqrt,6,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 6, 'n_estimators': 300}",0.722493513803147,0.7199994901790644,0.7261822872847608,0.7344639937996829,0.7275050556039956,0.72612886813413,0.004942795578339618,4,0.9990803645053317,0.9989534767368387,0.999104672004707,0.9991398815039682,0.9990640567390062,0.9990684902979703,6.29199375173546e-05,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
130.5457112789154,2.209825798704454,1.7602014064788818,0.08221688762896305,20,sqrt,2,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.7202837867255885,0.7175392167009181,0.7247533793258175,0.7319984295249312,0.7253759401179896,0.723990150479049,0.004939375332072804,5,0.9999999923518584,0.9999999949012389,1.0,0.999999996176067,1.0,0.999999996685833,2.973058313784536e-09,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
133.3155951499939,2.10000653684678,1.7707130432128906,0.06135328540456588,20,sqrt,1,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.7217216449066595,0.7174800978652267,0.7246652491599489,0.7314059117168658,0.7222332767350436,0.7235012360767488,0.0045796854568943566,6,1.0,1.0,1.0,1.0,1.0,1.0,0.0,RF,min_samples_leaf,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
260.5181420326233,6.869752524118092,2.891379880905151,0.03745909110233831,20,sqrt,5,700,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 700}",0.7237198166887845,0.722317074973757,0.7276651828736634,0.7363958005088747,0.7283805240695701,0.7276956798229299,0.004917294366642649,1,0.9998642046958824,0.9998314897700369,0.9998525861130563,0.9998698613671375,0.9998594105585925,0.9998555105009412,1.3283782545821355e-05,RF,n_estimators,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
180.76118431091308,2.0802747943018747,1.99874849319458,0.06898734632737666,20,sqrt,5,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 500}",0.7235741914367417,0.7218277284469375,0.7269721138696403,0.73544815137748,0.7275645908861457,0.7270773552033891,0.004693600758374282,2,0.9998454769463978,0.9998148308428648,0.9998365115738976,0.9998495180442469,0.9998444424106786,0.999838155963617,1.2401438282950184e-05,RF,n_estimators,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
110.47460813522339,1.6071187952390908,1.3618365287780763,0.04986214816740425,20,sqrt,5,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 300}",0.7219712532367257,0.7203136826252514,0.7259191409297416,0.733686567849112,0.7258857326419164,0.7255552754565495,0.0046190697480898235,3,0.9998068206891917,0.9997559095597055,0.9997842218411318,0.9998077568733282,0.9997894274884179,0.999788827290355,1.890628945410386e-05,RF,n_estimators,"{'n_estimators': 300, 'max_depth': 20, 'min_samples_leaf': 5, 'max_features': 'sqrt'}"
