mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_max_features,param_max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
175.3064205646515,2.747645724132084,2.3626230716705323,0.06318034988873518,500,8,0.06,28,"{'n_estimators': 500, 'min_samples_leaf': 8, 'max_features': 0.06, 'max_depth': 28}",0.7250804268016945,0.7222341780896296,0.7287495245233762,0.7380925254564831,0.7305160030389712,0.7289345315820309,0.005406532936481906,15,0.9967417132066708,0.9968147606074307,0.9967790885936416,0.99674664124856,0.9967759402222418,0.996771628775709,2.6282732530534962e-05,RF
191.5289050579071,3.8412122692553545,3.5077813148498533,0.21345967593757204,700,4,0.04,20,"{'n_estimators': 700, 'min_samples_leaf': 4, 'max_features': 0.04, 'max_depth': 20}",0.7257804721247757,0.7221059887135842,0.7291139563224369,0.7388091515865367,0.7313513122135029,0.7294321761921674,0.005634181041955258,8,0.999980128853341,0.9999749740058785,0.9999800926054571,0.9999803118442753,0.9999820657548202,0.9999795146127545,2.3863101978301354e-06,RF
68.69427280426025,0.8243129219909443,2.5133830547332763,0.11104260288621423,500,6,0.02,28,"{'n_estimators': 500, 'min_samples_leaf': 6, 'max_features': 0.02, 'max_depth': 28}",0.7247919905091734,0.7231164334150916,0.7243578643578643,0.7360719563122391,0.7292636409526869,0.7275203771094111,0.004754130332590858,28,0.9994557136270638,0.9994400107175958,0.9994376307625712,0.9994628929377822,0.9995015758427375,0.9994595647775502,2.3040398792413913e-05,RF
292.84317073822024,6.2477298810650215,3.5591485500335693,0.2162199567633304,900,12,0.06,28,"{'n_estimators': 900, 'min_samples_leaf': 12, 'max_features': 0.06, 'max_depth': 28}",0.7255945302331461,0.7237609694347054,0.729160499492655,0.7376528128330249,0.7302641559461347,0.7292865935879331,0.004798520739571208,9,0.9796667602714223,0.9793681500534797,0.9797632756114915,0.9796531616404469,0.9795925523043911,0.9796087799762463,0.0001321865690002096,RF
127.5839430809021,0.9441241317109175,4.1174153804779055,0.2728168997558526,1100,12,0.02,,"{'n_estimators': 1100, 'min_samples_leaf': 12, 'max_features': 0.02, 'max_depth': None}",0.7257900771512023,0.7252789306811769,0.7279097690687797,0.7359730163829105,0.72926060198145,0.7288424790531038,0.003844616279412764,17,0.9782009059733643,0.978115333465986,0.9779780865702713,0.9779830984716249,0.9781038837646772,0.9780762616491847,8.502178480285016e-05,RF
78.05315847396851,1.0719647243451143,2.4885509967803956,0.12149711732881636,700,8,0.02,16,"{'n_estimators': 700, 'min_samples_leaf': 8, 'max_features': 0.02, 'max_depth': 16}",0.7245132204215914,0.7227268690417865,0.7250932750014023,0.7330733891157919,0.7282994304478404,0.7267412368056825,0.003641952881761026,32,0.9747954829565625,0.9744307596529427,0.9753232383204979,0.9743981282613368,0.974008305072345,0.9745911828527369,0.0004428082938404429,RF
112.6198464870453,0.8143163373271427,3.898543930053711,0.18188189147967132,900,6,0.02,20,"{'n_estimators': 900, 'min_samples_leaf': 6, 'max_features': 0.02, 'max_depth': 20}",0.7249840502520299,0.7238992736581131,0.7270675865163497,0.7354715861288299,0.729988099062304,0.7282821191235254,0.004151156115603996,25,0.9980480884553469,0.9978416829582707,0.998164262390116,0.9981307163016554,0.9980374467549215,0.9980444393720621,0.00011222623585636629,RF
105.4512194633484,1.518561716105869,3.5980127334594725,0.266021098475826,900,4,0.02,16,"{'n_estimators': 900, 'min_samples_leaf': 4, 'max_features': 0.02, 'max_depth': 16}",0.7250816707647773,0.7236806624409309,0.7258161218443904,0.7348517175796327,0.7272988950586123,0.7273458135376687,0.003930405286106992,30,0.9946666602082359,0.9944213868553684,0.9950967786424681,0.9945639084978751,0.994260634930913,0.9946018738269722,0.0002826973466144289,RF
55.04558129310608,1.1413245612668803,3.629917573928833,0.10279975847803981,1100,8,0.01,20,"{'n_estimators': 1100, 'min_samples_leaf': 8, 'max_features': 0.01, 'max_depth': 20}",0.7150596923842438,0.7141640389645945,0.7120656948077443,0.7221735374950923,0.716597290420612,0.7160120508144574,0.0034118113553010636,38,0.9790984765794146,0.9788400981358547,0.9778059267390544,0.9789939130636509,0.9782656922096036,0.9786008213455156,0.0004906330983957076,RF
37.2534987449646,0.5961764206163944,2.709969902038574,0.23008266306291456,700,8,0.01,28,"{'n_estimators': 700, 'min_samples_leaf': 8, 'max_features': 0.01, 'max_depth': 28}",0.7143247753091682,0.7116033715478113,0.7111359123797286,0.7233469883081189,0.7148387458634808,0.7150499586816614,0.0043956779619420145,42,0.9872097323112187,0.9871272356314682,0.9857922373142939,0.9870642150498271,0.9871683394673466,0.9868723519548309,0.000542191642315087,RF
