mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
31.54955348968506,0.6197723281042833,0.6945977210998535,0.026161024070775266,0.8,1.0,0.1,950,1,4,0.06,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 950, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.7437901311922215,0.7452074741788443,0.748826691957434,0.7577299700691927,0.7512609385118219,0.7493630411819028,0.004944112592578527,33,0.8693920141674174,0.8692527121903602,0.8690672420750903,0.8680232427562603,0.8692266879668227,0.8689923798311903,0.00049542141009685,XGB
32.002546072006226,0.6862246535023148,0.7199996948242188,0.04731525875205467,0.8,2.0,0.05,950,1,4,0.05,0.1,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.05, 'n_estimators': 950, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.9}",0.7445593082341688,0.7430836417325143,0.7499403627389494,0.7585341042938216,0.7507600895374746,0.7493755013073858,0.005457093993973811,32,0.8540839355501302,0.8533732472849417,0.8541057369700124,0.8526748939432218,0.8535606257789671,0.8535596879054547,0.0005273758648326321,XGB
28.154799938201904,0.31249821663448984,0.654309606552124,0.02962295878132556,0.8,2.0,0.1,650,3,5,0.05,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 650, 'min_child_weight': 3, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.7427216892610808,0.7437517620686086,0.7475402485225806,0.7569997093601334,0.7485243143193674,0.7479075447063541,0.005046709727437111,80,0.8851343867713664,0.8839490044860174,0.8854052253532868,0.8840526818133497,0.8845435435060315,0.8846169683860104,0.0005760307548634925,XGB
22.410903120040892,0.31674852885654114,0.6250337600708008,0.02291004416148904,0.8,2.0,0.1,500,5,5,0.06,0.0,0.9,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.1, 'n_estimators': 500, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.0, 'colsample_bytree': 0.9}",0.7413104335364291,0.7418223243450204,0.7484250072659967,0.7553519240869065,0.7485566926202968,0.7470932763709299,0.005164195249995288,109,0.8755402672745072,0.8745600584980859,0.8754573882589455,0.8748394783084859,0.8763193779327971,0.8753433140545642,0.0006118568321303008,XGB
23.08958969116211,0.3941511596254582,0.6470344066619873,0.03235022741920535,0.8,1.0,0.05,650,3,4,0.05,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.05, 'n_estimators': 650, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7446926366052451,0.7437386392777265,0.7497310102539784,0.7588756316318153,0.749555800304917,0.7493187436147365,0.005368401972698348,34,0.8278140757163472,0.8264707153294125,0.8267131416846158,0.8253828547086508,0.8270221562494662,0.8266805887376986,0.0007912877160512932,XGB
23.632469654083252,0.7153660170180243,0.6592350959777832,0.033345386548090716,0.8,2.0,0.0,650,5,4,0.04,0.3,0.8,"{'subsample': 0.8, 'reg_lambda': 2.0, 'reg_alpha': 0.0, 'n_estimators': 650, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.7424501586307841,0.7407766204276072,0.7482838072802737,0.7564654011085106,0.7490834136417175,0.7474118802177785,0.005552762824009129,102,0.8147102813840535,0.814091819509466,0.8141303516259236,0.8122155255243695,0.8140460230715716,0.813838800223077,0.0008469312191820332,XGB
31.101930475234987,0.5512357710077768,0.7370980262756348,0.02831198531191085,0.8,4.0,0.1,950,5,4,0.06,0.0,0.8,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.1, 'n_estimators': 950, 'min_child_weight': 5, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.0, 'colsample_bytree': 0.8}",0.7450604010353443,0.7447004368655596,0.7492580321131558,0.7569463947909177,0.7511076132348217,0.7494145756079599,0.004490013870088111,30,0.8625418413895245,0.8616133315011786,0.8615952523833936,0.8606376554651776,0.8617895719056162,0.8616355305289781,0.0006071240220025583,XGB
31.821000003814696,0.6117776112631105,0.7081121921539306,0.01687602540745723,0.8,1.0,0.0,800,1,5,0.06,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7433497070823814,0.7426489989920841,0.7457924729373492,0.7564638612271121,0.7489288034305703,0.7474367687338994,0.005020858235951107,101,0.9223485855973,0.9210170224688379,0.9230274771245961,0.9214215820986915,0.9222198013186451,0.922006893721614,0.0007107894566222336,XGB
19.50498847961426,0.3900065605446003,0.6366906642913819,0.03996149485846178,0.8,1.0,0.0,500,3,4,0.04,0.3,0.9,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.0, 'n_estimators': 500, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.04, 'gamma': 0.3, 'colsample_bytree': 0.9}",0.7406178417954262,0.7394616494848515,0.746608477506004,0.7547774871379112,0.7457450425506963,0.7454420996949778,0.005433984160424991,138,0.8033530039287229,0.8025943114652143,0.801768902273787,0.8006950106343573,0.8019143850746291,0.8020651226753422,0.0008861550940499849,XGB
37.37744641304016,1.1189787198117673,0.7587018013000488,0.04989459759833834,0.8,1.0,0.1,950,5,5,0.05,0.3,0.8,"{'subsample': 0.8, 'reg_lambda': 1.0, 'reg_alpha': 0.1, 'n_estimators': 950, 'min_child_weight': 5, 'max_depth': 5, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.8}",0.7435054981638799,0.7423828112851923,0.747504219377011,0.7560781974209536,0.7514460098205681,0.7481833472135209,0.005078648058107681,72,0.9188460471153567,0.9172041702002143,0.9196030611092516,0.9179481458131886,0.9184289212455927,0.9184060690967207,0.0008100799277451399,XGB
