mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model,sweep_param,anchor_params
13.160920572280883,0.09651611426746107,0.4793665885925293,0.025366004373076623,0.7,0.1,6,300,0.9,"{'colsample_bytree': 0.7, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.737735334618422,0.7390649782077041,0.7390339742707234,0.7499476848240099,0.7429375634181288,0.7417439070677976,0.0044568112735453025,1,0.9416649845004037,0.9404573843636038,0.9425372323597514,0.9423010605295434,0.9414137863742054,0.9416748896255017,0.0007329825474690967,XGB,colsample_bytree,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.5434175491333,0.29577477555196124,0.4697239398956299,0.011249481071164889,1.0,0.1,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.73475497241104,0.7352408215662414,0.7391246437112162,0.7492403591696878,0.7421402107903876,0.7401002015297145,0.005307369979282707,2,0.9467643319482123,0.9452305411200423,0.9465192198514121,0.946097711554625,0.9469602480508776,0.9463144105050338,0.0006137122432944225,XGB,colsample_bytree,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
15.839576578140258,0.5215548848045254,0.4828768730163574,0.007483122943264915,1.0,0.05,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.05, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.7376797233507677,0.7372316315340564,0.7433144672367287,0.7529743472075627,0.744933270106415,0.7432266878871061,0.0057384058161967675,1,0.8874085642360405,0.8869732383876034,0.8870316007263433,0.8858022706768336,0.8869469579721735,0.8868325263997988,0.0005414372501485031,XGB,learning_rate,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.491078090667724,0.47354575526163917,0.49448819160461427,0.021650876812533915,1.0,0.1,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.73475497241104,0.7352408215662414,0.7391246437112162,0.7492403591696878,0.7421402107903876,0.7401002015297145,0.005307369979282707,2,0.9467643319482123,0.9452305411200423,0.9465192198514121,0.946097711554625,0.9469602480508776,0.9463144105050338,0.0006137122432944225,XGB,learning_rate,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.240069437026978,0.47697523909900597,0.46871318817138674,0.013336685967709429,1.0,0.3,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.3, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.710152992164562,0.7134847127643358,0.7148596413402066,0.7234015878114817,0.7147299445744675,0.7153257757310106,0.004380370748442712,3,0.9979542750753565,0.9975978111273577,0.9976918913248474,0.9975328456714228,0.9979754321235343,0.9977504510645037,0.00018234089225466953,XGB,learning_rate,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
9.35093674659729,0.10764421238797484,0.4783270835876465,0.02089197802337912,1.0,0.1,4,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300, 'subsample': 0.9}",0.7397006739322948,0.7403405297957198,0.7462128095697,0.754433512306304,0.7468345851243379,0.7455044221456714,0.005335711291200124,1,0.8248570371124799,0.8250213956762251,0.8235989160934805,0.8224073919936532,0.823647762374693,0.8239065006501063,0.0009545041649000242,XGB,max_depth,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.43629984855652,0.2057567646988198,0.5011425971984863,0.0355065336914228,1.0,0.1,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.73475497241104,0.7352408215662414,0.7391246437112162,0.7492403591696878,0.7421402107903876,0.7401002015297145,0.005307369979282707,2,0.9467643319482123,0.9452305411200423,0.9465192198514121,0.946097711554625,0.9469602480508776,0.9463144105050338,0.0006137122432944225,XGB,max_depth,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
26.235364151000976,0.5660305822954259,0.5181488990783691,0.02527067751484514,1.0,0.1,8,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300, 'subsample': 0.9}",0.7293485966923837,0.7257991213745996,0.7355556473365661,0.7433178019467772,0.7343051004747118,0.7336652535650077,0.005960943635612616,3,0.9996488623453051,0.9994979377423425,0.9996142926374251,0.9995499039810454,0.9995711280831415,0.999576424957852,5.210143634909306e-05,XGB,max_depth,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.378285980224609,0.13865226425839966,0.4848058223724365,0.015463381425405927,1.0,0.1,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.73475497241104,0.7352408215662414,0.7391246437112162,0.7492403591696878,0.7421402107903876,0.7401002015297145,0.005307369979282707,1,0.9467643319482123,0.9452305411200423,0.9465192198514121,0.946097711554625,0.9469602480508776,0.9463144105050338,0.0006137122432944225,XGB,n_estimators,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
21.153709650039673,0.33777921380637665,0.5119953155517578,0.011574204971819869,1.0,0.1,6,500,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 500, 'subsample': 0.9}",0.7345186194252993,0.7337814489416882,0.7375113884937207,0.7479434119080762,0.7407846052651706,0.738907894806791,0.005150903355665952,2,0.9827323311038577,0.9829164856075356,0.9840203428130329,0.9841083716597628,0.9840681515337925,0.9835691365435963,0.000611485757290128,XGB,n_estimators,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
7.211754560470581,0.1439061726644827,0.4241812229156494,0.009582284619157335,1.0,0.1,6,100,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 100, 'subsample': 0.9}",0.7326481475911215,0.732045110995665,0.7366092015561981,0.7453949999745052,0.7405344612199736,0.7374463842674926,0.0050122732162908535,3,0.8493877987666861,0.8484585877986902,0.8476779014664273,0.8465224772048988,0.8492936099787312,0.8482680750430868,0.0010711876488029037,XGB,n_estimators,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.317500352859497,0.2704594579712151,0.48285226821899413,0.024779993493382137,1.0,0.1,6,300,0.9,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9}",0.73475497241104,0.7352408215662414,0.7391246437112162,0.7492403591696878,0.7421402107903876,0.7401002015297145,0.005307369979282707,1,0.9467643319482123,0.9452305411200423,0.9465192198514121,0.946097711554625,0.9469602480508776,0.9463144105050338,0.0006137122432944225,XGB,subsample,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.508464765548705,0.2683042380701573,0.48153910636901853,0.028724705800332914,1.0,0.1,6,300,0.7,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.7}",0.7373156806134982,0.734583060791558,0.7383680010605806,0.7448484032653643,0.7405828909998521,0.7391396073461707,0.0034455078012524546,2,0.9417128860861566,0.9401827421468563,0.9407027222323203,0.9416379803720076,0.9410220219019579,0.9410516705478598,0.0005759593272392662,XGB,subsample,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
14.154518842697144,0.12969135203369403,0.4829083442687988,0.028926194693829906,1.0,0.1,6,300,1.0,"{'colsample_bytree': 1.0, 'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 1.0}",0.7351519597771674,0.7329603313428225,0.7370945803313295,0.7486074271233282,0.740902615248905,0.7389433827647105,0.005492216461822228,3,0.9466524052194487,0.9444172096953452,0.9454142880741987,0.946403378266244,0.9466249146306986,0.945902439177187,0.0008694317603468033,XGB,subsample,"{'learning_rate': 0.1, 'max_depth': 6, 'n_estimators': 300, 'subsample': 0.9, 'colsample_bytree': 1.0}"
