mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
23.057862043380737,0.2870281088882666,0.5864681720733642,0.008239442990829897,0.8,8.0,0.1,1400,3,2,0.08,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7470253426888873,0.746189419890052,0.753385750488224,0.7596819278091363,0.7523524900698045,0.7517269861892208,0.004882498180285477,10,0.78995636735197,0.7895892425318765,0.7883734200465347,0.7874944431882117,0.788480597237132,0.788778814071145,0.0008884044326038078,XGB
22.258929014205933,0.30060254895005684,0.6084412574768067,0.01879519793544429,0.8,10.0,0.1,1100,3,3,0.07,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7464982694128341,0.7454941770801841,0.752742834707499,0.7594169968233572,0.7521968600696516,0.7512698276187052,0.005010616967063215,45,0.8201790429956853,0.8197717947498822,0.8190992802593544,0.817896014136315,0.818938932556786,0.8191770129396045,0.0007824975664393644,XGB
22.053684616088866,0.19272858965882578,0.5989938259124756,0.009473067162930393,0.8,10.0,0.05,1100,3,3,0.08,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7465365875543533,0.7443828897976164,0.7510297727400201,0.7586949148221233,0.7511850968034713,0.7503658523435168,0.004918218035056285,97,0.826605711402729,0.8263312317089913,0.8256105080910594,0.8249469282729616,0.8259392426777422,0.8258867244306967,0.0005791026570579801,XGB
23.379273462295533,0.6899531836693796,0.5906376361846923,0.01458654986907905,0.8,12.0,0.05,1400,3,2,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.746064544350088,0.7449860691429349,0.7517952059718844,0.7586333297640718,0.7516592069100902,0.7506276712278138,0.00488195806675799,85,0.7820937119146447,0.7818039760903797,0.7807258232481352,0.779552224470978,0.7808262104085923,0.781000389226546,0.000899334447736881,XGB
23.499342679977417,0.7913876324996518,0.5905401706695557,0.01651426874283179,0.8,10.0,0.1,1400,3,2,0.06,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7460412965154248,0.7450119170643694,0.7522642783208154,0.7587146375414927,0.7517634191485782,0.7507591097181361,0.004936650235087639,73,0.7821724769386222,0.7821077073764924,0.7808922675743493,0.779625870868846,0.7809141844456178,0.7811425014407856,0.0009388701672119809,XGB
21.22068018913269,0.6261166488397024,0.5697245597839355,0.0039858677438615025,0.8,10.0,0.05,1250,3,2,0.07,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7459378946332679,0.7455730871645951,0.7522809314752777,0.7588450481595358,0.7522179493062886,0.750970982147793,0.0048936908376138516,57,0.7831861495214238,0.7832510816065634,0.7816789684711636,0.7806672463324023,0.7820721911364805,0.7821711274136067,0.0009705913719176931,XGB
27.06713709831238,0.21801617448775865,0.6481554508209229,0.014889627711994624,0.8,10.0,0.05,1400,3,3,0.06,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7476460904636464,0.7463330874297021,0.7510448350236335,0.7594693731866877,0.7528271406645964,0.7514641053536533,0.004626500806945825,26,0.8239101506518193,0.823865951403963,0.8231129305525353,0.8225924920137162,0.8233820818918168,0.8233727213027701,0.0004916183145438327,XGB
22.274450922012328,0.4790558591273521,0.5991856575012207,0.0077827409378687425,0.8,8.0,0.1,1100,3,3,0.08,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7464953328442452,0.743609144760086,0.7520710385021339,0.7580808692681483,0.7524206425690525,0.7505354055887332,0.005042649817333409,90,0.8273685306759949,0.8272196704339287,0.826677670883275,0.8255457032633188,0.8264574977508902,0.8266538146014815,0.000647770338322824,XGB
27.66201024055481,0.2565416592070458,0.6532345294952393,0.020323377959380714,0.8,12.0,0.05,1400,3,3,0.06,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7471161417975165,0.7453751644809794,0.7524084560904349,0.7591979257491626,0.7533174246248452,0.7514830225485877,0.004901362408149755,22,0.8239135375038734,0.8236295339617642,0.8232052262710307,0.8219407918804138,0.8228864613146732,0.823115110186351,0.0006843307242807556,XGB
21.2114896774292,0.6663467470409251,0.5604280948638916,0.009393027690449505,0.8,8.0,0.05,1250,3,2,0.07,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.05, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.746069102149252,0.7445432794639539,0.7522826039292471,0.7590973949489851,0.7516907591819253,0.7507366279346728,0.005164226864066283,76,0.7832221525108276,0.7832084081629636,0.7819443940251813,0.7806149642475023,0.7820768607958419,0.7822133559484634,0.0009647410933909162,XGB
23.374418926239013,0.46186761649431707,0.6163958549499512,0.03344750476147413,0.8,10.0,0.1,1400,2,2,0.06,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7460412965154248,0.7449607412388546,0.7522642783208154,0.7587146375414927,0.7517634191485782,0.7507488745530331,0.004948593892146467,75,0.7821724769386222,0.7821320641582207,0.7808922675743493,0.779625870868846,0.7809141844456178,0.7811473727971311,0.0009439151632698701,XGB
21.115571117401124,0.27516392934101236,0.5748552322387696,0.0165927350791544,0.8,12.0,0.1,1250,2,2,0.06,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1250, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7452399395760227,0.7443254227817563,0.7512714627343603,0.7582288508507589,0.7511638240048134,0.7500458999895423,0.005010659795348451,101,0.7790360397004834,0.7791181839283736,0.7779564348250156,0.7764127947009467,0.7780472149914484,0.7781141336292535,0.0009779497914770082,XGB
27.749453496932983,0.4685322915275955,0.6413086414337158,0.02048082216187294,0.8,12.0,0.05,1400,3,3,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7471161417975165,0.7453751644809794,0.752336550767646,0.7591979257491626,0.7533174246248452,0.7514686414840299,0.004898730782261498,25,0.8239135375038734,0.8236295339617642,0.8229598852871123,0.8219407918804138,0.8228864613146732,0.8230660419895675,0.0006849055587335851,XGB
19.33120150566101,0.4466176726105709,0.5587285995483399,0.027040641952297856,0.8,12.0,0.1,1100,2,2,0.08,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7456385787619815,0.7452859254244132,0.7520362025097007,0.7583564060595862,0.7522896812649463,0.7507213588041256,0.004855120696469499,79,0.7829421591443156,0.7831199790746846,0.7816965751327607,0.7803226443362583,0.7816493999102141,0.7819461515196467,0.0010154829178740965,XGB
23.184848594665528,0.8117586662754531,0.5739041328430176,0.009986056510322439,0.8,12.0,0.05,1400,2,2,0.07,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7463509413588665,0.7459315626572478,0.7526870624467797,0.7592169346162279,0.7523206624549381,0.751301432706812,0.00487763956169384,39,0.785759302402804,0.7854396196426202,0.7841242301467142,0.7833039621298082,0.7846143391619418,0.7846482906967778,0.0008880945866602797,XGB
20.965277242660523,0.319997776410348,0.5784872055053711,0.024442610396117063,0.8,10.0,0.05,1250,3,2,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7453509479865388,0.7438844378688872,0.7510717166618226,0.7580996333858525,0.7511854435317333,0.7499184358869669,0.005042587336597492,106,0.7793411603989935,0.7792912524507514,0.7778519324754638,0.776562774446849,0.7781572773393992,0.7782408794222915,0.0010284169456911685,XGB
24.77534966468811,0.5478823638635699,0.6287894725799561,0.033247339459854086,0.8,12.0,0.1,1250,3,3,0.07,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7469471769430422,0.7452521854748957,0.7520355804384072,0.7589789566538683,0.7536989786813107,0.7513825756383048,0.004914297264142192,33,0.8253832216088554,0.8248369231373238,0.8242763971822203,0.8232064563027719,0.8246568071231202,0.8244719610708582,0.0007262931493129879,XGB
29.127015113830566,3.621259384232128,0.6728170871734619,0.04895369898535014,0.8,8.0,0.1,1400,2,3,0.08,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7463987523662065,0.7443879574177162,0.7496632656703328,0.7587052146910804,0.7520909549814143,0.7502492290253501,0.004988380027439078,100,0.8411963936972685,0.8404532409828729,0.8396655231407848,0.8393512736118296,0.840322975743774,0.8401978814353062,0.00064467572970465,XGB
23.493343019485472,0.592954699008243,0.595427131652832,0.03344687722336653,0.8,10.0,0.1,1400,3,2,0.06,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7458579037284735,0.7450106425120304,0.7519079028548994,0.7590053385954446,0.7520418521407921,0.750764727966328,0.005060276317359082,72,0.782039353385316,0.7818151200700876,0.7806946001988955,0.779354613179873,0.7807825780598537,0.7809372529788051,0.0009563293754039704,XGB
18.962612104415893,0.46093586412412113,0.5625745773315429,0.04373703848048754,0.8,10.0,0.05,1100,2,2,0.08,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7454080275384876,0.7442926310991791,0.752512698922593,0.7589860849790179,0.751425073552282,0.7505249032183119,0.005317459311918044,91,0.7831548743582413,0.7827746686665706,0.7816165204607177,0.7805811989202234,0.7816304312911917,0.781951538739389,0.0009185573415898606,XGB
22.686249017715454,1.0467148745459298,0.6346187114715576,0.06622582731036465,0.8,12.0,0.05,1100,2,3,0.07,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7460846924734625,0.7460328232914754,0.7517073919406075,0.758991714214329,0.7536198940439224,0.7512873031927594,0.004891873284414086,44,0.8186793737140765,0.8183385941925366,0.8179522705621156,0.8167419722265206,0.8177353139946001,0.81788950493797,0.0006588049083717261,XGB
22.85632152557373,1.4629650910510557,0.6426772117614746,0.06814417176785792,0.8,10.0,0.1,1100,3,3,0.07,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7469796729294771,0.7452630650536614,0.7521812165063048,0.7586917228825356,0.7529785589361562,0.751218847261627,0.004760431713893709,47,0.8198373437851139,0.8191594743330278,0.8184438014430502,0.8171386020160283,0.8185397579399505,0.818623795903434,0.0008949761012814153,XGB
23.02899389266968,2.767158415446531,0.5595425128936767,0.0076989521910568555,0.8,12.0,0.05,1250,3,2,0.08,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.05, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7462119437789865,0.745718712416638,0.7523336545668701,0.7593893809370842,0.7527889291705546,0.7512885241740267,0.0050152141431304255,41,0.7861963414349673,0.7861711439950042,0.7850914346962764,0.7839200015397703,0.7853148212069199,0.7853387485745876,0.0008370098532558153,XGB
19.317131662368773,1.2838249338833039,0.5545158863067627,0.022727367663890934,0.8,8.0,0.1,1100,2,2,0.08,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7453261706890689,0.7448954127841678,0.7523765468924479,0.7587556126637398,0.7509475675482742,0.7504602621155397,0.005099978382400016,93,0.7834237492388505,0.7832142647274208,0.7819838143118591,0.7809109124337217,0.7818590967411679,0.782278367490604,0.0009295467558043538,XGB
19.1987144947052,0.5556059587612847,0.58411545753479,0.050442485725093876,0.8,8.0,0.05,1100,3,2,0.07,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7449599459181953,0.7437356619234626,0.7510384715402383,0.7579054145697256,0.7511809156685482,0.749764081924034,0.005085948376992678,111,0.7799981669953882,0.7802064501112358,0.7789195165376175,0.7777824286715428,0.7793434288135381,0.7792499982258645,0.0008655939619096816,XGB
25.116473150253295,0.8584714501044142,0.6417325973510742,0.03928616623630289,0.8,10.0,0.1,1250,3,3,0.07,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.1, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7473743661013943,0.7458131516467471,0.7518466441293297,0.7587398161320423,0.7537384751094998,0.7515024906238026,0.0046240012724093,21,0.8265876324705932,0.8255476330722471,0.8250419931561799,0.8241412186058298,0.8254191827082775,0.8253475320026255,0.0007913999532870812,XGB
18.63947820663452,0.25178026040483276,0.5530234813690186,0.015305187774950824,0.8,10.0,0.05,1100,3,2,0.08,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7458605242080825,0.7449943792241851,0.7522293607452618,0.7588925091398591,0.7518091056960314,0.750757175802684,0.005032783618569252,74,0.7831791712295266,0.783311916199822,0.7819059316336887,0.7807174647681945,0.7819546600103042,0.7822138287683073,0.000952759821376652,XGB
18.899327325820924,0.20144640362547733,0.5510998249053956,0.018256968111038704,0.8,12.0,0.1,1100,3,2,0.06,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.06, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7439123760561577,0.7432037453485213,0.7502187447417129,0.7570761527439973,0.7501261682957796,0.7489074374372338,0.005048078508875714,119,0.7759809500088144,0.7757105709936836,0.774616969390437,0.7734056583499525,0.7748423819481817,0.7749113061382139,0.0009100903522686339,XGB
28.08174524307251,1.8010542542875767,0.6967087268829346,0.04859626890266022,0.8,10.0,0.05,1400,3,3,0.07,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 10.0, 'reg_alpha': 0.05, 'n_estimators': 1400, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7480674268776578,0.7453891947531268,0.7513800702634625,0.7587817804496249,0.753575828960988,0.751438860260972,0.00461418647652038,29,0.8323742285415134,0.8320808872558123,0.8312459851891432,0.8306537656943764,0.8314623739026268,0.8315634481166946,0.0006105127314895066,XGB
19.42008271217346,0.3247300261634137,0.5831708908081055,0.0359514902284648,0.8,8.0,0.1,1100,3,2,0.07,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.1, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7450176780409417,0.743620289445738,0.7511895736772062,0.7578301847347784,0.7506713271024226,0.7496658106002173,0.005062477351612483,115,0.7799888592070177,0.7801833336031427,0.7789482221643818,0.777534479128082,0.7791694934028235,0.7791648775010895,0.0009403572065648109,XGB
21.654917860031127,0.576356761137968,0.6044929981231689,0.03904827698326168,0.8,12.0,0.1,1250,3,2,0.07,0.3,0.75,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.07, 'gamma': 0.3, 'colsample_bytree': 0.75}",0.7458229096194544,0.7447808152342652,0.7521666233256339,0.758821450241945,0.7523149210428363,0.7507813438928269,0.005089333604956423,71,0.7828925870769606,0.7828692118067422,0.7815985881275043,0.7803994180738952,0.7818952284455738,0.7819310067061351,0.0009232996863550027,XGB
24.812129735946655,0.3686350815167914,0.6425789356231689,0.04127457373950575,0.8,12.0,0.1,1250,3,3,0.08,0.2,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1250, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.08, 'gamma': 0.2, 'colsample_bytree': 0.7}",0.7478966980427465,0.7448785479076183,0.7518907194101541,0.7591405728154845,0.7527701038655102,0.7513153284083027,0.0048332405952596445,38,0.8325721975010207,0.8318389038785383,0.8313073115126126,0.8305838973421882,0.832007308555438,0.8316619237579597,0.0006733649391476826,XGB
23.17872290611267,0.6891714586385425,0.593484354019165,0.026796543232291144,0.8,12.0,0.1,1400,2,2,0.08,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 12.0, 'reg_alpha': 0.1, 'n_estimators': 1400, 'min_child_weight': 2, 'max_depth': 2, 'learning_rate': 0.08, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7469104494428422,0.7460652988850726,0.7529303943014191,0.7597562602297585,0.7526475966122608,0.7516619998942706,0.004939586410218546,13,0.7892174727404297,0.7891173757747408,0.7876457192473583,0.7868647300316137,0.7879820213971989,0.7881654638382682,0.000895382942630212,XGB
