mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_split,param_min_samples_leaf,param_max_samples,param_max_features,param_max_depth,param_ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
187.6925726413727,4.469417719230664,3.6011846542358397,0.09287873876175179,1100,24,8,0.6,0.04,28,3e-05,"{'n_estimators': 1100, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 3e-05}",0.7263069132228688,0.7247228180046322,0.7295123470953859,0.7376071670771317,0.7310220223435773,0.7298342535487192,0.0044833359519589975,8,0.9628731353034012,0.9629450074397298,0.9624035138883966,0.963151217680438,0.9629386299562313,0.9628623008536394,0.0002476862163588786,RF
165.12677788734436,2.972074030771972,3.4938474178314207,0.1378852689999971,900,12,6,0.6,0.04,20,1e-05,"{'n_estimators': 900, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 1e-05}",0.7265681658631039,0.7245985644462095,0.7294275006501155,0.7380408017581161,0.7313555341399864,0.7299981133715063,0.004642686614702581,5,0.9892445650074831,0.9894015061485322,0.9889981640023627,0.9891245169416795,0.9892099474260216,0.9891957399052158,0.00013344245131928593,RF
171.89961972236634,1.9417954971754146,3.2184428691864015,0.09464825756449559,1100,48,8,0.6,0.04,,1e-05,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 8, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 1e-05}",0.7258597798695163,0.7235645456246402,0.7290020242811762,0.7366754470500054,0.729837170289467,0.7289877934229609,0.004450117916204359,34,0.9210355430811532,0.9205521269928031,0.9211654161981286,0.920691002515383,0.9204863825926417,0.920786094276022,0.0002682238068050509,RF
256.1301169395447,3.5696615602196244,2.9045424938201903,0.19637388741825854,1100,24,6,0.8,0.04,,0.0001,"{'n_estimators': 1100, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 0.0001}",0.724598972302958,0.7235876711022787,0.7276680586786592,0.7360715076050764,0.7295384536939307,0.7282929326765807,0.004432445098603227,47,0.9198858769798968,0.9190966907383428,0.9191316103371613,0.9193463968227706,0.9186014143962914,0.9192123978548926,0.0004158714709461356,RF
184.68770036697387,3.678791110559396,3.160157823562622,0.16083688744288555,900,12,12,0.8,0.04,,1e-05,"{'n_estimators': 900, 'min_samples_split': 12, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 1e-05}",0.7245477047096748,0.7243307657051614,0.7291746337682733,0.7383174909111305,0.7307932632738287,0.7294327716736138,0.005113710055257742,20,0.9672632540063834,0.9675318083023893,0.9670026306108885,0.9671654766162681,0.9674704492840706,0.967286723764,0.0001948240835642286,RF
146.4085729598999,2.6030237480344827,2.4928980827331544,0.09262651698323042,700,24,12,0.8,0.04,,3e-05,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 3e-05}",0.7245123843152569,0.7236885748618512,0.728714341802681,0.7379382721714877,0.7308667288737961,0.7291440604050147,0.005132351337081216,29,0.9614796999837988,0.9616679322216588,0.9606323280893618,0.9611096811018434,0.9615530431750063,0.9612885369143338,0.00037763662531994615,RF
217.0304627418518,1.7095710648149232,3.8407452583312987,0.14024570135585082,1100,12,12,0.8,0.04,,0.0,"{'n_estimators': 1100, 'min_samples_split': 12, 'min_samples_leaf': 12, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 0.0}",0.7250788973388876,0.7247842412309524,0.7293403902732525,0.7385935885865215,0.7308384399267791,0.7297271114712787,0.005020694802303653,10,0.9679942378900919,0.9685004352429935,0.9680871209176011,0.9683671016347823,0.968266218637696,0.968243022864633,0.00018351790009082293,RF
344.1292963027954,4.544602642144424,4.412590456008911,0.2353617247839142,1100,12,6,,0.04,,3e-05,"{'n_estimators': 1100, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_samples': None, 'max_features': 0.04, 'max_depth': None, 'ccp_alpha': 3e-05}",0.7274265411759429,0.7241897900200512,0.7298328463840831,0.7384775162018978,0.7313370963547643,0.7302527580273479,0.00476960889748726,1,0.9986632947709785,0.9985646860061825,0.9986430544760028,0.9987810665866529,0.9987244417886522,0.9986753087256938,7.351304759485036e-05,RF
200.84509329795839,2.864888865558505,1.947409439086914,0.06015776516866499,700,12,6,0.8,0.04,28,0.0001,"{'n_estimators': 700, 'min_samples_split': 12, 'min_samples_leaf': 6, 'max_samples': 0.8, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0001}",0.7239240305627455,0.7221755078963615,0.7273128457722098,0.7360792580015194,0.7287630061340309,0.7276509296733734,0.004821986184189626,51,0.9260504869125638,0.9269588783643378,0.9249818579878007,0.9266368663328968,0.9260236681050602,0.9261303515405318,0.0006752497445419469,RF
108.51683192253113,0.892935410019993,2.247190999984741,0.06853220317337934,700,48,8,0.6,0.04,28,0.0,"{'n_estimators': 700, 'min_samples_split': 48, 'min_samples_leaf': 8, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 0.0}",0.7253398848722363,0.7231775507488505,0.7285229681978799,0.7363206624549381,0.7292094085733661,0.7285140949694542,0.00447169653726907,45,0.9198859674829061,0.9195220880242467,0.919972809287976,0.9191215482951249,0.9189280279748733,0.9194860882130254,0.0004104673928191144,RF
122.07943649291992,0.8439961756545264,2.5406784534454347,0.08148267785945827,700,24,6,0.6,0.04,28,1e-05,"{'n_estimators': 700, 'min_samples_split': 24, 'min_samples_leaf': 6, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 1e-05}",0.7259669850158529,0.7237249556838152,0.7292362494199949,0.7377188951605912,0.7288074893304575,0.7290909149221424,0.004755963662269711,30,0.9725066516525147,0.9727637044181913,0.9716840842560273,0.9723485754447936,0.9723506480164114,0.9723307327575877,0.00035701013432933644,RF
175.01032929420472,3.9080961436903454,3.2644864082336427,0.13262396045868294,1100,48,8,0.6,0.04,28,3e-05,"{'n_estimators': 1100, 'min_samples_split': 48, 'min_samples_leaf': 8, 'max_samples': 0.6, 'max_features': 0.04, 'max_depth': 28, 'ccp_alpha': 3e-05}",0.7259292174809442,0.7235459065712351,0.7291695960105854,0.7366559282884371,0.7298881393439696,0.7290377575390343,0.004440732023193247,32,0.9200381616773802,0.9194594675899164,0.9202298158164492,0.9196048233049844,0.9196415521802408,0.9197947641137942,0.0002899956980031602,RF
214.2531512737274,0.8100441482430223,3.566602420806885,0.2121996880287725,900,24,8,,0.04,20,0.0,"{'n_estimators': 900, 'min_samples_split': 24, 'min_samples_leaf': 8, 'max_samples': None, 'max_features': 0.04, 'max_depth': 20, 'ccp_alpha': 0.0}",0.7258009873192238,0.7234085404183489,0.7293603781377632,0.7369843411398181,0.7305679918824795,0.7292244477795268,0.004638628951296363,26,0.9878924921125353,0.9876573359763612,0.988134131073712,0.9879397503685634,0.9875080283470694,0.9878263475756484,0.00021993545728594304,RF
