mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,model
24.427076053619384,0.5571959375113816,0.6587882041931152,0.014340052628515352,0.8,6.0,0.05,950,1,4,0.05,0.1,0.75,"{'subsample': 0.8, 'reg_lambda': 6.0, 'reg_alpha': 0.05, 'n_estimators': 950, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.75}",0.7455364820214198,0.7448974724607476,0.750805235596755,0.7608005139736589,0.7514135907280783,0.750690658956132,0.005707389530661174,20,0.8478755616763349,0.8472142651098278,0.8473350514688618,0.8461702496492816,0.8470363373045302,0.8471262930417673,0.0005540457842753001,XGB
26.937163257598876,0.16230017602725338,0.644706392288208,0.01012362115475767,0.8,4.0,0.05,1100,1,4,0.05,0.1,0.7,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 1, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.1, 'colsample_bytree': 0.7}",0.7458472994530132,0.7449690411236862,0.7516677833356279,0.759668334021691,0.7520355600426272,0.7508376035953291,0.005281084336200085,15,0.8599702174991266,0.8591968769323508,0.8592007432195934,0.8578605229406655,0.8590787094124578,0.8590614140008388,0.0006791354953438915,XGB
27.71620879173279,1.0316578399745437,0.649525785446167,0.009935835794451555,0.8,8.0,0.05,1100,2,4,0.05,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.05, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7458969764049772,0.7451493953778614,0.7521318995099915,0.7600702838582697,0.7516192923684089,0.7509735695039017,0.005370320292276895,10,0.856447615392293,0.8556252610725015,0.8558489487881065,0.8548442671470886,0.8558463058131682,0.8557224796426315,0.0005172732079684508,XGB
17.50919461250305,0.3793880694477365,0.5734823703765869,0.03975080584820702,0.8,4.0,0.05,800,1,3,0.07,0.1,0.75,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.07, 'gamma': 0.1, 'colsample_bytree': 0.75}",0.7448136069168425,0.7432359150495572,0.7520356212299675,0.7593386056424926,0.7521227112110505,0.7503092920099821,0.005797110016483114,32,0.8076256318799018,0.8071687013060349,0.8066812819505524,0.8052823630273618,0.8063226556805925,0.8066161267688887,0.0007992165393482743,XGB
17.742164897918702,0.7452118804931901,0.5527173995971679,0.011173057999582646,0.8,4.0,0.05,800,2,3,0.05,0.3,0.7,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.05, 'gamma': 0.3, 'colsample_bytree': 0.7}",0.7437647115203727,0.7417948144073359,0.7496218928303734,0.7580737001514386,0.7500118193545755,0.7486533876528192,0.005700259780580927,82,0.7939775180327246,0.7937987102173947,0.7926987501857794,0.7911031937997224,0.792749499510919,0.7928655343493081,0.0010251292763941353,XGB
26.857352685928344,0.6343651371834477,0.6561185836791992,0.01884945496715688,0.8,6.0,0.05,1100,2,4,0.06,0.1,0.65,"{'subsample': 0.8, 'reg_lambda': 6.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.1, 'colsample_bytree': 0.65}",0.7454313569445004,0.7445772437346829,0.7494940112890643,0.7594220243831552,0.7515152636919422,0.7500879800086689,0.005321027618429688,45,0.8697858998350934,0.8693879262357135,0.8698437853315466,0.8685351341677834,0.8698302556197155,0.8694766002379705,0.0004999569386961044,XGB
17.79372124671936,0.587945346835826,0.5723851203918457,0.03135916347707924,0.8,8.0,0.05,800,1,3,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 1, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7449949400272142,0.7431469818855523,0.7507876544342975,0.7573278978579332,0.7508599472769084,0.7494234842963812,0.00500820579986022,69,0.7998416490515092,0.7993176340779776,0.7988071139427475,0.7972882803085557,0.7985622209962977,0.7987633796754176,0.0008588548693015292,XGB
17.3899076461792,0.32717909189456523,0.5572736740112305,0.021253757891732488,0.8,4.0,0.0,800,2,3,0.06,0.2,0.65,"{'subsample': 0.8, 'reg_lambda': 4.0, 'reg_alpha': 0.0, 'n_estimators': 800, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.65}",0.74484069880136,0.7430530626727974,0.751117760135428,0.759041490115695,0.7509347386025831,0.7497975500655727,0.0056310756467009586,54,0.8005024994764209,0.8004716455983734,0.7996265604514077,0.7983164205031124,0.7991305211536142,0.7996095294365857,0.0008297601428013532,XGB
20.915116930007933,0.7084562543736586,0.6030964374542236,0.021895909845930962,0.8,8.0,0.05,800,3,4,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 8.0, 'reg_alpha': 0.05, 'n_estimators': 800, 'min_child_weight': 3, 'max_depth': 4, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7450634803537953,0.7444170376038823,0.7504611995778073,0.7595385046833809,0.7520495821414548,0.750305960872064,0.005485748784945898,33,0.8460841138792994,0.8454638566034629,0.8455088443743446,0.8445321348023014,0.845739054693202,0.8454656008705221,0.000515861857239869,XGB
22.985266351699828,0.8215598894382189,0.6219879150390625,0.03729862449961297,0.8,6.0,0.05,1100,3,3,0.06,0.2,0.75,"{'subsample': 0.8, 'reg_lambda': 6.0, 'reg_alpha': 0.05, 'n_estimators': 1100, 'min_child_weight': 3, 'max_depth': 3, 'learning_rate': 0.06, 'gamma': 0.2, 'colsample_bytree': 0.75}",0.7468897813021131,0.744342705711473,0.7523279743421087,0.7602173986202254,0.7530051958249838,0.7513566111601808,0.00550131567653867,5,0.8144988402230555,0.8140779980428405,0.813086626355616,0.8118104677868071,0.813374059917969,0.8133695984652576,0.0009260667903510025,XGB
